Season,Seed,TeamID,ConfAbbrev
2016,X08,1403,big_twelve
2016,X09,1139,big_east
2016,X10,1393,acc
2016,X11,1211,wcc
2016,X12,1114,sun_belt
2016,X13,1233,maac
2016,X14,1201,mwc
2016,X15,1292,cusa
2016,X16,1214,meac
2016,Y01,1242,big_twelve
2016,Y02,1437,big_east
2016,Y03,1274,acc
2016,Y04,1143,pac_twelve
2016,Y05,1268,big_ten
2016,Y06,1112,pac_twelve
2016,Y07,1234,big_ten
2016,Y08,1160,pac_twelve
2016,Y09,1163,aac
2016,Y10,1396,aac
2016,Y11a,1435,sec
2016,Y11b,1455,mvc
2016,Y12,1355,summit
2016,Y13,1218,big_west
2016,Y14,1138,mac
2016,Y15,1421,big_south
2016,Y16,1122,ovc
2016,Z01,1332,pac_twelve
2016,Z02,1328,big_twelve
2016,Z03,1401,sec
2016,Z04,1181,acc
2016,Z05,1124,big_twelve
2016,Z06,1400,big_twelve
2016,Z07,1333,pac_twelve
2016,Z08,1386,a_ten
2016,Z09,1153,aac
2016,Z10,1433,a_ten
2016,Z11,1320,mvc
2016,Z12,1463,ivy
2016,Z13,1423,caa
2016,Z14,1453,horizon
2016,Z15,1167,wac
2016,Z16a,1221,patriot
2016,Z16b,1380,swac
2017,W01,1437,big_east
2017,W02,1181,acc
2017,W03,1124,big_twelve
2017,W04,1196,sec
2017,W05,1438,acc
2017,W06,1374,aac
2017,W07,1376,sec
2017,W08,1458,big_ten
2017,W09,1439,acc
2017,W10,1266,big_east
2017,W11a,1344,big_east
2017,W11b,1425,pac_twelve
2017,W12,1423,caa
2017,W13,1190,southern
2017,W14,1308,wac
2017,W15,1407,sun_belt
2017,W16a,1291,nec
2017,W16b,1309,southland
2017,X01,1211,wcc
2017,X02,1112,pac_twelve
2017,X03,1199,acc
2017,X04,1452,big_twelve
2017,X05,1323,acc
2017,X06,1268,big_ten
2017,X07,1388,wcc
2017,X08,1321,big_ten
2017,X09,1435,sec
2017,X10,1433,a_ten
2017,X11,1462,big_east
2017,X12,1343,ivy
2017,X13,1137,patriot
2017,X14,1195,a_sun
2017,X15,1315,big_sky
2017,X16,1355,summit
2017,Y01,1242,big_twelve
2017,Y02,1257,acc
2017,Y03,1332,pac_twelve
2017,Y04,1345,big_ten
2017,Y05,1235,big_twelve
2017,Y06,1166,big_east
2017,Y07,1276,big_ten
2017,Y08,1274,acc
2017,Y09,1277,big_ten
2017,Y10,1329,big_twelve
2017,Y11,1348,a_ten
2017,Y12,1305,mwc
2017,Y13,1436,aec
2017,Y14,1233,maac
2017,Y15,1240,ovc
2017,Y16a,1300,meac
2017,Y16b,1413,big_west
2017,Z01,1314,acc
2017,Z02,1246,sec
2017,Z03,1417,pac_twelve
2017,Z04,1139,big_east
2017,Z05,1278,big_ten
2017,Z06,1153,aac
2017,Z07,1173,a_ten
2017,Z08,1116,sec
2017,Z09,1371,big_east
2017,Z10,1455,mvc
2017,Z11a,1243,big_twelve
2017,Z11b,1448,acc
2017,Z12,1292,cusa
2017,Z13,1457,big_south
2017,Z14,1245,mac
2017,Z15,1297,horizon
2017,Z16,1411,swac
